id,date,lat,long,initGovt,initRebel,initCiv,initOther,targetGovt,targetRebel,targetCiv,targetOther,direct,name,areaSqKm,boundary
7203,19730813,54.609703,-5.919843,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7204,19730813,54.609703,-5.919843,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7205,19730814,54.98635101,-7.29211998,1,0,0,0,0,1,0,0,1,Londonderry,1526.103519,0
7206,19730815,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7207,19730815,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7208,19730815,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7209,19730815,54.604103,-5.926123,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7210,19730815,54.61523056,-6.669256687,0,0,0,0,0,0,0,0,0,Mid Ulster,2757.272662,0
7211,19730816,54.34640121,-6.656970024,1,0,0,0,0,0,0,0,1,Armagh,1368.053543,0
7212,19730816,54.503606,-6.768684,0,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
7213,19730816,54.61523056,-6.669256687,0,0,0,0,0,1,0,0,1,Mid Ulster,2757.272662,0
7214,19730816,54.61523056,-6.669256687,0,0,0,0,0,1,0,0,1,Mid Ulster,2757.272662,0
7215,19730816,54.6559906,-5.933694839,0,0,0,0,0,1,0,0,0,South Antrim,938.1374447,1
7216,19730816,54.6559906,-5.933694839,0,0,0,0,0,1,0,0,0,South Antrim,938.1374447,1
7217,19730817,54.600756,-5.969522,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7218,19730818,54.34640121,-6.656970024,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7219,19730818,54.42554855,-6.438469887,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7220,19730818,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7221,19730819,54.2594986,-5.935989857,0,0,0,0,1,0,0,0,0,South Down,1797.012474,0
7222,19730819,54.34640121,-6.656970024,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7223,19730819,54.54227829,-6.017670155,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7224,19730819,54.580966,-5.934311,0,0,0,0,0,1,0,0,0,Belfast South,24.27765275,1
7225,19730819,54.580966,-5.934311,0,0,0,0,0,1,0,0,0,Belfast South,24.27765275,1
7226,19730819,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7227,19730819,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7228,19730819,54.84669876,-6.675849915,0,0,0,0,1,0,0,0,0,Mid Ulster,2757.272662,0
7230,19730820,54.597899,-5.886089,1,0,0,0,0,0,0,0,0,Belfast East,49.63733114,0
7236,19730821,54.34640121,-6.656970024,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7237,19730821,54.34640121,-6.656970024,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7238,19730821,54.34640121,-6.656970024,1,0,0,0,0,0,0,0,1,Armagh,1368.053543,0
7239,19730821,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7241,19730822,54.57656097,-6.024050236,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,0
7242,19730822,54.5965004,-5.955880165,1,0,0,0,0,1,0,0,1,Belfast West,10.69025471,1
7243,19730822,54.61523056,-6.669256687,0,0,0,0,0,0,0,0,0,Mid Ulster,2757.272662,0
7244,19730822,54.70709991,-6.196080208,0,0,0,0,0,0,0,1,0,South Antrim,938.1374447,0
7245,19730822,54.85559845,-6.224860191,0,0,0,0,0,0,0,1,0,North Antrim,2099.995932,0
7247,19730823,54.32939911,-5.783594608,0,0,0,0,0,0,0,0,0,South Down,1797.012474,0
7248,19730823,54.34640121,-6.656970024,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7249,19730823,54.34640121,-6.656970024,1,0,0,0,0,0,0,0,1,Armagh,1368.053543,0
7250,19730823,54.42554855,-6.438469887,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7251,19730823,54.5806685,-5.935550938,0,0,0,0,0,0,0,0,0,Belfast South,24.27765275,1
7252,19730823,54.580966,-5.934311,0,0,0,0,0,1,0,0,0,Belfast South,24.27765275,1
7253,19730823,54.99810028,-7.30934,1,0,0,0,1,0,0,0,1,Londonderry,1526.103519,0
7255,19730824,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7256,19730824,54.601105,-5.922796,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7257,19730824,54.601286,-5.932942,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7260,19730825,54.34640121,-6.656970024,1,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7261,19730825,54.40019989,-5.900020123,1,0,0,0,0,0,0,0,0,South Down,1797.012474,0
7262,19730825,54.51440048,-6.055980206,1,0,0,0,0,0,0,0,0,South Antrim,938.1374447,0
7263,19730825,54.58815243,-5.924160531,0,0,0,0,0,0,0,0,0,Belfast East,49.63733114,1
7264,19730825,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7265,19730825,54.59904128,-5.948855903,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
7266,19730825,54.60297,-5.929758,1,0,0,0,0,0,0,1,0,Belfast North,23.29125962,1
7267,19730825,54.617397,-5.946356,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
7268,19730825,54.617397,-5.946356,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
7269,19730825,54.6559906,-5.933694839,1,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7270,19730825,55.0320015,-7.292570114,1,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7271,19730826,54.592509,-5.899201,0,0,0,0,1,0,0,0,0,Belfast East,49.63733114,0
7272,19730826,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7273,19730827,54.34640121,-6.656970024,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7274,19730827,54.34640121,-6.656970024,0,0,0,0,1,0,0,0,0,Armagh,1368.053543,0
7275,19730827,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7276,19730827,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7277,19730828,54.34640121,-6.656970024,0,0,0,0,1,0,0,0,0,Armagh,1368.053543,0
7278,19730828,54.34640121,-6.656970024,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7279,19730828,54.60297,-5.929758,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
7280,19730828,54.60297,-5.929758,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
7281,19730828,54.614714,-5.96595,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
7282,19730828,54.614714,-5.96595,1,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7284,19730829,54.19549179,-6.395780087,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7285,19730829,54.630425,-5.973151,1,0,0,0,1,0,0,0,0,South Antrim,938.1374447,1
7286,19730830,54.546876,-7.788939,0,0,0,0,1,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
7287,19730830,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7290,19730831,54.5965004,-5.955880165,1,0,0,0,0,1,0,0,0,Belfast West,10.69025471,1
7291,19730831,54.5965004,-5.955880165,1,0,0,0,0,1,0,0,0,Belfast West,10.69025471,1
7292,19730831,54.5965004,-5.955880165,1,0,0,0,0,1,0,0,0,Belfast West,10.69025471,1
7293,19730831,54.5965004,-5.955880165,1,0,0,0,0,1,0,0,0,Belfast West,10.69025471,1
7294,19730831,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7295,19730902,54.46371841,-6.320569992,0,0,0,0,0,0,0,0,0,South Down,1797.012474,0
7296,19730902,54.59231186,-6.214009762,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,0
7297,19730902,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7299,19730904,54.59397888,-5.95265007,0,0,0,0,0,0,0,0,1,Belfast West,10.69025471,1
7300,19730904,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7301,19730904,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,1,Belfast West,10.69025471,1
7302,19730905,54.29835129,-7.873449802,0,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
7303,19730905,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7304,19730906,54.607248,-5.92622,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7305,19730906,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7306,19730907,54.29835129,-7.873449802,0,0,0,0,1,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
7308,19730908,54.32939911,-5.783594608,0,0,0,0,0,0,0,0,0,South Down,1797.012474,0
7309,19730908,54.6559906,-5.933694839,0,0,0,1,0,0,0,0,0,South Antrim,938.1374447,1
7310,19730908,54.70709991,-6.196080208,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,0
7311,19730909,54.34634058,-6.658330635,1,0,0,0,0,1,0,0,1,Armagh,1368.053543,0
7312,19730909,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7313,19730909,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,1,Belfast West,10.69025471,1
7315,19730911,54.70709991,-6.196080208,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,0
7319,19730912,54.18859863,-6.361060143,0,0,0,0,1,0,0,0,0,Armagh,1368.053543,0
7320,19730912,54.46371841,-6.320569992,0,0,0,0,1,0,0,0,0,South Down,1797.012474,0
7321,19730912,54.6559906,-5.933694839,0,0,0,0,1,0,0,0,0,South Antrim,938.1374447,1
7322,19730912,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7323,19730912,54.99810028,-7.30934,0,0,0,0,1,0,0,0,0,Londonderry,1526.103519,0
7324,19730913,54.48004913,-8.092619896,0,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
7325,19730913,54.48004913,-8.092619896,0,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
7326,19730913,54.99810028,-7.30934,0,0,0,0,1,0,0,0,0,Londonderry,1526.103519,0
7327,19730914,54.32939911,-5.783594608,0,0,0,0,0,0,0,0,0,South Down,1797.012474,0
7328,19730914,54.596033,-5.929986,0,0,0,0,0,0,0,0,0,Belfast East,49.63733114,1
7329,19730914,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7330,19730914,54.601781,-5.963462,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
7331,19730914,54.66257858,-6.21736002,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,0
7332,19730914,54.99810028,-7.30934,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7333,19730915,54.18859863,-6.361060143,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7334,19730915,54.580821,-5.989876,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
7335,19730915,54.5965004,-5.955880165,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
7336,19730915,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7337,19730915,54.8569319,-6.268525534,0,0,0,0,0,0,0,0,0,North Antrim,2099.995932,0
7338,19730915,54.99810028,-7.30934,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7339,19730916,54.34339905,-7.634819984,0,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
7340,19730916,54.51631927,-5.958270073,1,0,0,0,1,0,0,0,0,North Down,832.4316427,0
7341,19730916,54.989724,-7.329996,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7344,19730917,54.335485,-7.659163,0,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
7345,19730917,54.5965004,-5.955880165,0,0,0,0,0,0,0,1,0,Belfast West,10.69025471,1
7346,19730917,54.599272,-5.934594,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7347,19730918,54.46371841,-6.320569992,0,0,0,0,0,0,0,0,0,South Down,1797.012474,0
7348,19730918,54.5965004,-5.955880165,0,0,0,0,0,0,0,1,0,Belfast West,10.69025471,1
7349,19730918,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7350,19730919,54.5965004,-5.955880165,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
7351,19730919,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7352,19730919,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7353,19730919,54.98994827,-7.310669899,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7355,19730921,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7356,19730922,54.40019989,-5.900020123,0,0,0,0,0,0,0,0,0,South Down,1797.012474,0
7357,19730923,54.34339905,-7.634819984,1,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
7358,19730923,54.63486099,-6.136799812,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,0
7359,19730923,55.04550171,-6.935560226,1,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7360,19730924,54.40019989,-5.900020123,0,0,0,0,0,0,0,0,0,South Down,1797.012474,0
7361,19730924,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7362,19730925,54.32939911,-5.783594608,0,0,0,0,0,1,0,0,0,South Down,1797.012474,0
7363,19730926,54.18859863,-6.361060143,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7364,19730926,54.2541008,-7.444690228,0,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
7365,19730926,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7366,19730927,54.45817184,-6.603340149,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7367,19730927,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7370,19730928,54.18859863,-6.361060143,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7371,19730928,54.44581985,-6.592110157,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7372,19730928,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7373,19730929,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7374,19730929,54.5965004,-5.955880165,0,0,0,0,0,1,0,0,0,Belfast West,10.69025471,1
7375,19730929,54.5965004,-5.955880165,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
7376,19730929,54.5965004,-5.955880165,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
7377,19730929,54.611902,-5.926704,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7378,19730929,54.64822806,-5.919579163,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7379,19730929,54.99810028,-7.30934,0,0,0,0,1,0,0,0,0,Londonderry,1526.103519,0
7380,19730930,54.34640121,-6.656970024,0,0,0,1,0,0,0,0,0,Armagh,1368.053543,0
7381,19730930,54.57484,-5.929865,1,0,0,0,0,0,0,0,0,Belfast South,24.27765275,1
7382,19730930,54.599336,-5.951916,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7383,19730930,54.6559906,-5.933694839,0,0,0,0,1,0,0,0,0,South Antrim,938.1374447,1
7384,19730930,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7385,19730930,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7386,19731001,54.59700658,-5.953966853,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7390,19731002,54.34640121,-6.656970024,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7391,19731002,54.34640121,-6.656970024,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7392,19731002,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7393,19731003,54.46371841,-6.320569992,0,0,0,0,1,0,0,0,0,South Down,1797.012474,0
7394,19731003,54.995347,-7.337796,0,0,0,0,1,0,0,0,0,Londonderry,1526.103519,0
7395,19731003,54.99810028,-7.30934,1,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7397,19731004,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7398,19731004,54.599272,-5.934594,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7399,19731004,54.599272,-5.934594,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
7400,19731004,54.605801,-5.931775,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7401,19731005,54.35499954,-6.239880085,0,0,0,0,0,0,0,0,0,South Down,1797.012474,0
7402,19731005,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7403,19731006,54.5965004,-5.955880165,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
7404,19731006,54.99810028,-7.30934,0,0,0,1,0,0,0,0,0,Londonderry,1526.103519,0
7405,19731006,55.0320015,-7.292570114,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7406,19731007,54.614714,-5.96595,1,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7407,19731008,54.589927,-5.925005,1,0,0,0,0,0,0,0,0,Belfast East,49.63733114,1
7408,19731008,54.59397888,-5.95265007,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7409,19731008,54.59397888,-5.95265007,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
7410,19731008,54.598293,-5.939053,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
7411,19731008,54.598293,-5.939053,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7412,19731008,54.59904128,-5.948855903,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7413,19731008,54.997235,-7.325013,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7414,19731010,54.46371841,-6.320569992,0,0,0,0,1,0,0,0,0,South Down,1797.012474,0
7415,19731010,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7416,19731010,54.60297,-5.929758,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7417,19731010,54.625375,-5.923214,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,0
7418,19731010,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7420,19731012,54.59445953,-5.934390068,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7421,19731012,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7422,19731012,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7423,19731013,54.42554855,-6.438469887,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7424,19731013,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7425,19731013,54.61940002,-6.225009918,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,0
7426,19731014,54.34339905,-7.634819984,0,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
7427,19731014,54.39686966,-5.762080193,0,0,0,0,1,0,0,0,0,South Down,1797.012474,0
7428,19731014,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,1,Belfast West,10.69025471,1
7429,19731015,54.5833,-5.93333,0,0,0,0,1,0,0,0,0,Belfast South,24.27765275,1
7430,19731015,54.5965004,-5.955880165,1,0,0,0,1,0,0,0,1,Belfast West,10.69025471,1
7431,19731015,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7432,19731015,54.617397,-5.946356,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
7433,19731016,54.5965004,-5.955880165,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
7434,19731016,54.5965004,-5.955880165,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
7435,19731016,54.620783,-5.937997,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,0
7436,19731016,54.634888,-5.93701,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
7437,19731017,54.19562912,-7.570710182,0,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
7438,19731017,54.30686951,-5.84221983,0,0,0,0,0,0,0,0,0,South Down,1797.012474,0
7439,19731017,54.598811,-5.912114,1,0,0,0,0,1,0,0,0,Belfast East,49.63733114,1
7440,19731017,54.598811,-5.912114,1,0,0,0,0,1,0,0,0,Belfast East,49.63733114,1
7441,19731017,54.59904128,-5.948855903,1,0,0,0,0,1,0,0,0,Belfast West,10.69025471,1
7442,19731017,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7443,19731018,54.995248,-7.319,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7444,19731018,54.99810028,-7.30934,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7445,19731018,54.99810028,-7.30934,1,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7446,19731019,54.991799,-7.335883,0,0,0,0,1,0,0,0,0,Londonderry,1526.103519,0
7447,19731019,54.991799,-7.335883,1,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7448,19731020,54.34339905,-7.634819984,0,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
7449,19731020,54.46371841,-6.320569992,0,0,0,0,0,0,0,0,0,South Down,1797.012474,0
7450,19731020,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7451,19731020,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7452,19731021,54.591317,-5.932916,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7453,19731021,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,1,Belfast West,10.69025471,1
7454,19731021,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,1,Belfast West,10.69025471,1
7455,19731021,54.599527,-5.897844,0,0,0,0,0,0,0,0,0,Belfast East,49.63733114,0
7456,19731021,54.600131,-5.940339,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,1
7457,19731021,54.61503,-5.952737,0,0,0,0,1,0,0,0,0,Belfast North,23.29125962,0
7458,19731021,54.99810028,-7.30934,0,0,0,0,1,0,0,0,0,Londonderry,1526.103519,0
7459,19731021,54.99810028,-7.30934,1,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7460,19731022,54.615898,-5.916409,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7461,19731022,54.79393005,-6.783450127,0,0,0,0,0,0,0,0,0,Mid Ulster,2757.272662,0
7462,19731023,54.18859863,-6.361060143,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7463,19731023,54.42454147,-6.445829868,1,0,0,0,1,0,0,0,0,Armagh,1368.053543,0
7464,19731023,54.540659,-6.702295,0,0,0,0,0,0,0,0,0,Fermanagh and South Tyrone,3064.088904,0
7465,19731023,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7466,19731023,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7467,19731024,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7468,19731025,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7469,19731025,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7470,19731025,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7471,19731025,54.99810028,-7.30934,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7472,19731025,55.003973,-7.321963,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7473,19731026,54.29286957,-6.375130177,0,0,0,0,0,0,0,0,0,South Down,1797.012474,1
7474,19731026,54.591317,-5.932916,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7475,19731026,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7476,19731027,54.46371841,-6.320569992,0,0,0,0,1,0,0,0,0,South Down,1797.012474,0
7477,19731027,54.46371841,-6.320569992,0,0,0,0,0,0,0,0,0,South Down,1797.012474,0
7478,19731028,54.5965004,-5.955880165,0,0,0,0,1,0,0,0,0,Belfast West,10.69025471,1
7479,19731028,54.611885,-5.934189,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
7480,19731028,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7482,19731029,54.35499954,-6.239880085,1,0,0,0,0,0,0,0,0,South Down,1797.012474,0
7483,19731029,54.46371841,-6.320569992,0,0,0,0,0,1,0,0,0,South Down,1797.012474,0
7484,19731029,54.46371841,-6.320569992,0,0,0,0,0,1,0,0,0,South Down,1797.012474,0
7485,19731029,54.575049,-5.977998,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7486,19731029,54.5965004,-5.955880165,1,0,0,0,0,0,0,0,1,Belfast West,10.69025471,1
7487,19731029,54.6559906,-5.933694839,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,1
7488,19731029,54.99810028,-7.30934,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7489,19731029,54.99810028,-7.30934,0,0,0,0,1,0,0,0,0,Londonderry,1526.103519,0
7490,19731030,54.588704,-5.901185,0,0,0,0,0,0,0,0,0,Belfast East,49.63733114,0
7491,19731030,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7492,19731031,54.98994827,-7.310669899,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7493,19731031,54.994956,-7.320857,0,0,0,0,0,0,0,0,0,Londonderry,1526.103519,0
7494,19731101,54.59397888,-5.95265007,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7495,19731101,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7496,19731101,54.5965004,-5.955880165,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7497,19731101,54.599336,-5.951916,0,0,0,0,0,0,0,0,0,Belfast West,10.69025471,1
7498,19731101,54.603439,-5.932226,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7499,19731101,54.603582,-5.94157,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,1
7500,19731101,54.626371,-5.943581,0,0,0,0,0,0,0,0,0,Belfast North,23.29125962,0
7501,19731102,54.19549179,-6.395780087,0,0,0,0,0,0,0,0,0,Armagh,1368.053543,0
7502,19731102,54.32939911,-5.783594608,0,0,0,0,0,0,0,0,0,South Down,1797.012474,0
7503,19731102,54.577912,-6.034705,0,0,0,0,0,0,0,0,0,South Antrim,938.1374447,0
