"","name","year","id","initGovt","initRebel","initOther","targetCiv","direct","religion","governance","polNet","employment","stdLiving","clubs","yearsSince1969","govtAttacks","rebelAttacks","loyalistAttacks","govtAll","rebelAll","loyalistAll"
"2837","Belfast South",1974,2865,1,0,0,1,1,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2838","Belfast South",1974,8034,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2839","Belfast South",1974,7969,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2840","Belfast South",1974,8330,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2841","Belfast South",1974,7904,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2842","Belfast South",1974,7916,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2843","Belfast South",1974,8319,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2844","Belfast South",1974,2866,1,0,0,1,1,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2845","Belfast South",1974,2775,1,0,0,1,1,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2846","Belfast South",1974,181,0,1,0,1,1,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2847","Belfast South",1974,1224,0,1,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2848","Belfast South",1974,8137,1,0,0,0,1,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2849","Belfast South",1974,1210,0,1,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2850","Belfast South",1974,8381,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2851","Belfast South",1974,8061,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2852","Belfast South",1974,7792,1,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2853","Belfast South",1974,7872,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2854","Belfast South",1974,1199,0,1,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2855","Belfast South",1974,2890,1,0,0,1,1,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2856","Belfast South",1974,8394,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2857","Belfast South",1974,8304,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2858","Belfast South",1974,8312,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2859","Belfast South",1974,7898,1,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2860","Belfast South",1974,8399,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2861","Belfast South",1974,8005,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2862","Belfast South",1974,1166,0,1,0,0,1,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2863","Belfast South",1974,8303,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2864","Belfast South",1974,8483,1,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2865","Belfast South",1974,1198,0,1,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2866","Belfast South",1974,8610,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2867","Belfast South",1974,8329,0,0,0,0,0,3,3,NA,1,4,4,5,3,1,0,9,6,0
"2868","Belfast South",1975,2926,1,0,0,1,1,3,3,NA,1,4,4,6,4,1,0,7,1,0
"2869","Belfast South",1975,2933,1,0,0,1,1,3,3,NA,1,4,4,6,4,1,0,7,1,0
"2870","Belfast South",1975,2999,1,0,0,1,1,3,3,NA,1,4,4,6,4,1,0,7,1,0
"2871","Belfast South",1975,1263,0,1,0,0,1,3,3,NA,1,4,4,6,4,1,0,7,1,0
"2872","Belfast South",1975,8657,1,0,0,0,0,3,3,NA,1,4,4,6,4,1,0,7,1,0
"2873","Belfast South",1975,2925,1,0,0,1,1,3,3,NA,1,4,4,6,4,1,0,7,1,0
"2874","Belfast South",1975,2935,1,0,0,1,1,3,3,NA,1,4,4,6,4,1,0,7,1,0
"2875","Belfast South",1975,2964,1,0,0,1,1,3,3,NA,1,4,4,6,4,1,0,7,1,0
"2876","Belfast South",1975,3005,0,0,0,1,0,3,3,NA,1,4,4,6,4,1,0,7,1,0
"2877","Belfast South",1976,8694,1,0,0,0,0,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2878","Belfast South",1976,330,0,1,0,1,1,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2879","Belfast South",1976,322,0,1,0,1,0,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2880","Belfast South",1976,290,0,1,0,1,1,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2881","Belfast South",1976,315,0,1,0,1,1,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2882","Belfast South",1976,1308,0,1,0,0,1,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2883","Belfast South",1976,323,0,1,0,1,0,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2884","Belfast South",1976,8707,1,0,0,0,0,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2885","Belfast South",1976,321,0,1,0,1,0,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2886","Belfast South",1976,8705,1,0,0,0,1,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2887","Belfast South",1976,329,0,1,0,1,1,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2888","Belfast South",1976,3095,1,0,0,1,0,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2889","Belfast South",1976,3052,0,0,0,1,1,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2890","Belfast South",1976,1319,0,1,0,0,1,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2891","Belfast South",1976,3117,0,0,0,1,1,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2892","Belfast South",1976,3053,0,0,0,1,1,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2893","Belfast South",1976,3094,1,0,0,1,0,3,3,NA,1,4,4,7,6,0,0,5,9,0
"2894","Belfast South",1977,8834,1,0,0,0,0,3,3,NA,1,4,4,8,2,7,0,9,2,0
"2895","Belfast South",1977,3346,1,0,0,1,1,3,3,NA,1,4,4,8,2,7,0,9,2,0
"2896","Belfast South",1977,8808,1,0,0,0,0,3,3,NA,1,4,4,8,2,7,0,9,2,0
"2897","Belfast South",1977,8865,1,0,0,0,0,3,3,NA,1,4,4,8,2,7,0,9,2,0
"2898","Belfast South",1977,8835,1,0,0,0,1,3,3,NA,1,4,4,8,2,7,0,9,2,0
"2899","Belfast South",1977,1392,0,1,0,0,1,3,3,NA,1,4,4,8,2,7,0,9,2,0
"2900","Belfast South",1977,8807,1,0,0,0,1,3,3,NA,1,4,4,8,2,7,0,9,2,0
"2901","Belfast South",1977,8866,1,0,0,0,1,3,3,NA,1,4,4,8,2,7,0,9,2,0
"2902","Belfast South",1977,3345,1,0,0,1,0,3,3,NA,1,4,4,8,2,7,0,9,2,0
"2903","Belfast South",1977,3347,1,0,0,1,1,3,3,NA,1,4,4,8,2,7,0,9,2,0
"2904","Belfast South",1977,1396,0,1,0,0,1,3,3,NA,1,4,4,8,2,7,0,9,2,0
"2905","Belfast South",1978,3454,0,0,0,1,1,3,3,NA,1,4,4,9,3,0,0,0,0,0
"2906","Belfast South",1979,1458,0,1,0,0,1,3,3,NA,1,4,4,10,0,0,0,1,1,0
"2907","Belfast South",1979,3474,1,0,0,1,0,3,3,NA,1,4,4,10,0,0,0,1,1,0
"2908","Belfast South",1980,3484,1,0,0,1,1,3,3,NA,1,4,4,11,1,0,0,1,0,0
"2909","Belfast South",1981,3545,1,0,0,1,1,3,3,NA,1,4,4,12,1,0,0,2,3,0
"2910","Belfast South",1981,1564,0,1,0,0,1,3,3,NA,1,4,4,12,1,0,0,2,3,0
"2911","Belfast South",1981,3531,1,0,0,1,0,3,3,NA,1,4,4,12,1,0,0,2,3,0
"2912","Belfast South",1981,1520,0,1,0,0,1,3,3,NA,1,4,4,12,1,0,0,2,3,0
"2913","Belfast South",1981,401,0,1,0,1,1,3,3,NA,1,4,4,12,1,0,0,2,3,0
"2914","Belfast South",1982,408,0,1,0,1,0,3,3,NA,1,4,4,13,2,1,0,0,2,0
"2915","Belfast South",1982,1586,0,1,0,0,1,3,3,NA,1,4,4,13,2,1,0,0,2,0
"2916","Belfast South",1983,422,0,1,0,1,1,3,3,NA,1,4,4,14,0,1,0,1,2,0
"2917","Belfast South",1983,3587,1,0,0,1,0,3,3,NA,1,4,4,14,0,1,0,1,2,0
"2918","Belfast South",1983,1634,0,1,0,0,1,3,3,NA,1,4,4,14,0,1,0,1,2,0
"2919","Belfast South",1984,9092,1,0,0,0,1,3,3,NA,1,4,4,15,1,1,0,3,2,0
"2920","Belfast South",1984,1657,0,1,0,0,1,3,3,NA,1,4,4,15,1,1,0,3,2,0
"2921","Belfast South",1984,437,0,1,0,1,1,3,3,NA,1,4,4,15,1,1,0,3,2,0
"2922","Belfast South",1984,3617,1,0,0,1,1,3,3,NA,1,4,4,15,1,1,0,3,2,0
"2923","Belfast South",1984,9100,1,0,0,0,1,3,3,NA,1,4,4,15,1,1,0,3,2,0
"2924","Belfast South",1985,3630,1,0,0,1,0,3,3,NA,1,4,4,16,1,1,0,1,0,0
"2925","Belfast South",1987,3666,1,0,0,1,1,3,3,NA,1,4,4,18,1,0,0,1,1,0
"2926","Belfast South",1987,1761,0,1,0,0,1,3,3,NA,1,4,4,18,1,0,0,1,1,0
"2927","Belfast South",1988,3675,1,0,0,1,1,3,3,NA,1,4,4,19,1,0,0,1,1,0
"2928","Belfast South",1988,1816,0,1,0,0,1,3,3,NA,1,4,4,19,1,0,0,1,1,0
"2929","Belfast South",1990,3726,1,0,0,1,1,3,3,NA,1,4,4,21,1,0,0,1,1,0
"2930","Belfast South",1990,1858,0,1,0,0,0,3,3,NA,1,4,4,21,1,0,0,1,1,0
"2931","Belfast South",1991,1890,0,1,0,0,1,3,3,NA,1,4,4,22,1,0,0,4,5,0
"2932","Belfast South",1991,1871,0,1,0,0,1,3,3,NA,1,4,4,22,1,0,0,4,5,0
"2933","Belfast South",1991,3770,1,0,0,1,1,3,3,NA,1,4,4,22,1,0,0,4,5,0
"2934","Belfast South",1991,516,0,1,0,1,0,3,3,NA,1,4,4,22,1,0,0,4,5,0
"2935","Belfast South",1991,3769,1,0,0,1,1,3,3,NA,1,4,4,22,1,0,0,4,5,0
"2936","Belfast South",1991,3747,1,0,0,1,1,3,3,NA,1,4,4,22,1,0,0,4,5,0
"2937","Belfast South",1991,1891,0,1,0,0,1,3,3,NA,1,4,4,22,1,0,0,4,5,0
"2938","Belfast South",1991,3759,1,0,0,1,1,3,3,NA,1,4,4,22,1,0,0,4,5,0
"2939","Belfast South",1991,513,0,1,0,1,1,3,3,NA,1,4,4,22,1,0,0,4,5,0
"2940","Belfast South",1992,3796,1,0,0,1,1,3,3,NA,1,4,4,23,4,2,0,2,1,0
"2941","Belfast South",1992,541,0,1,0,1,1,3,3,NA,1,4,4,23,4,2,0,2,1,0
"2942","Belfast South",1992,3797,1,0,0,1,0,3,3,NA,1,4,4,23,4,2,0,2,1,0
"2943","Belfast South",1993,3820,1,0,0,1,1,3,3,NA,1,4,4,24,2,1,0,1,0,0
"2944","Belfast South",1994,566,0,1,0,1,1,3,3,NA,1,4,4,25,1,0,0,1,4,0
"2945","Belfast South",1994,3841,1,0,0,1,1,3,3,NA,1,4,4,25,1,0,0,1,4,0
"2946","Belfast South",1994,1942,0,1,0,0,1,3,3,NA,1,4,4,25,1,0,0,1,4,0
"2947","Belfast South",1994,1943,0,1,0,0,1,3,3,NA,1,4,4,25,1,0,0,1,4,0
"2948","Belfast South",1994,563,0,1,0,1,1,3,3,NA,1,4,4,25,1,0,0,1,4,0
"2949","Belfast South",1998,1964,0,1,0,0,0,3,3,NA,1,4,4,29,1,2,0,1,3,0
"2950","Belfast South",1998,1963,0,1,0,0,1,3,3,NA,1,4,4,29,1,2,0,1,3,0
"2951","Belfast South",1998,3893,1,0,0,1,1,3,3,NA,1,4,4,29,1,2,0,1,3,0
"2952","Belfast South",1998,1965,0,1,0,0,1,3,3,NA,1,4,4,29,1,2,0,1,3,0
"2953","Belfast West",1969,3916,0,0,1,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2954","Belfast West",1969,3996,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2955","Belfast West",1969,3970,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2956","Belfast West",1969,3983,1,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2957","Belfast West",1969,3998,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2958","Belfast West",1969,3992,1,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2959","Belfast West",1969,3953,1,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2960","Belfast West",1969,1973,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2961","Belfast West",1969,3938,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2962","Belfast West",1969,3975,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2963","Belfast West",1969,3988,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2964","Belfast West",1969,4003,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2965","Belfast West",1969,1974,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2966","Belfast West",1969,3986,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2967","Belfast West",1969,3937,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2968","Belfast West",1969,3994,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2969","Belfast West",1969,3977,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2970","Belfast West",1969,3990,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2971","Belfast West",1969,3946,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2972","Belfast West",1969,3921,1,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2973","Belfast West",1969,3982,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2974","Belfast West",1969,1991,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2975","Belfast West",1969,3936,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2976","Belfast West",1969,1989,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2977","Belfast West",1969,605,0,1,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2978","Belfast West",1969,1,0,1,0,1,1,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2979","Belfast West",1969,1990,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2980","Belfast West",1969,3987,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,0,NA,NA,NA,4,2,1
"2981","Belfast West",1970,608,0,1,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2982","Belfast West",1970,2031,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2983","Belfast West",1970,4063,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2984","Belfast West",1970,2023,1,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2985","Belfast West",1970,2027,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2986","Belfast West",1970,4060,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2987","Belfast West",1970,2033,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2988","Belfast West",1970,4026,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2989","Belfast West",1970,2019,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2990","Belfast West",1970,4062,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2991","Belfast West",1970,4024,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2992","Belfast West",1970,2001,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2993","Belfast West",1970,4034,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2994","Belfast West",1970,2046,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2995","Belfast West",1970,2037,1,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2996","Belfast West",1970,4007,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2997","Belfast West",1970,4042,1,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2998","Belfast West",1970,2039,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"2999","Belfast West",1970,4045,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3000","Belfast West",1970,4051,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3001","Belfast West",1970,4058,0,0,1,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3002","Belfast West",1970,609,0,1,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3003","Belfast West",1970,2052,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3004","Belfast West",1970,2010,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3005","Belfast West",1970,6,0,1,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3006","Belfast West",1970,4032,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3007","Belfast West",1970,4031,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3008","Belfast West",1970,4023,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3009","Belfast West",1970,4076,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3010","Belfast West",1970,2022,1,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3011","Belfast West",1970,2020,1,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3012","Belfast West",1970,4049,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3013","Belfast West",1970,2024,1,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3014","Belfast West",1970,2021,1,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3015","Belfast West",1970,4022,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3016","Belfast West",1970,4073,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3017","Belfast West",1970,4044,1,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3018","Belfast West",1970,2047,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3019","Belfast West",1970,4016,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3020","Belfast West",1970,4014,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,1,0,1,0,8,3,1
"3021","Belfast West",1971,4309,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3022","Belfast West",1971,2073,1,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3023","Belfast West",1971,4228,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3024","Belfast West",1971,2191,1,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3025","Belfast West",1971,2248,1,0,0,1,1,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3026","Belfast West",1971,4208,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3027","Belfast West",1971,657,0,1,0,0,1,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3028","Belfast West",1971,4448,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3029","Belfast West",1971,10,0,1,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3030","Belfast West",1971,4433,1,0,0,0,1,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3031","Belfast West",1971,2055,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3032","Belfast West",1971,4323,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3033","Belfast West",1971,679,0,1,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3034","Belfast West",1971,4310,1,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3035","Belfast West",1971,4314,1,0,0,0,1,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3036","Belfast West",1971,2249,1,0,0,1,1,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3037","Belfast West",1971,4269,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3038","Belfast West",1971,2252,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3039","Belfast West",1971,4336,0,0,0,0,1,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3040","Belfast West",1971,4498,1,0,0,0,1,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3041","Belfast West",1971,2097,1,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3042","Belfast West",1971,656,0,1,0,0,1,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3043","Belfast West",1971,4338,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3044","Belfast West",1971,4312,1,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3045","Belfast West",1971,2193,0,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3046","Belfast West",1971,4282,1,0,0,0,1,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3047","Belfast West",1971,2246,1,0,0,1,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3048","Belfast West",1971,4252,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3049","Belfast West",1971,674,0,1,0,0,1,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
"3050","Belfast West",1971,4171,0,0,0,0,0,1.54651162790698,2.19512195121951,1.5,1.83720930232558,2.63529411764706,15,2,6,1,0,130,37,2
